index,pre_avg,post_avg,pre_min,pre_max,post_min,post_max,log_pre_avg,log_post_avg,log_pre_min,log_pre_max,log_post_min,log_post_max,pre_n,post_n,time
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,50,2014-05-26 00:00:00 UTC
1,0.017543859649122806,0.0,0.0,0.37209302325581395,0.0,0.0,-Infinity,-Infinity,-Infinity,-0.9886113934537812,-Infinity,-Infinity,57,50,2014-05-27 00:00:00 UTC
2,0.016675965532205086,0.0009187279151943463,0.0035335689045936395,0.2826855123674912,0.0,0.014134275618374558,-4.784907294331973,-Infinity,-5.645446897643238,-1.263420262969356,-Infinity,-4.259152536523347,57,50,2014-05-28 00:00:00 UTC
3,0.015749601275917065,0.0016477272727272723,0.002840909090909091,0.29261363636363635,0.0,0.011363636363636364,-4.945997105048188,-Infinity,-5.863631175598097,-1.2289021873684614,-Infinity,-4.477336814478207,57,50,2014-05-29 00:00:00 UTC
4,0.014633546483029995,0.0029906542056074765,0.002336448598130841,0.2967289719626168,0.0,0.014018691588785047,-5.095973086634413,-Infinity,-6.059123195581797,-1.2149361091232056,-Infinity,-4.267363726353742,57,50,2014-05-30 00:00:00 UTC
5,0.014566960387393812,0.003076923076923077,0.0022624434389140274,0.3009049773755656,0.0,0.013574660633484163,-5.108646595257934,-Infinity,-6.091309882077698,-1.2009607538559444,-Infinity,-4.299550412849643,57,50,2014-05-31 00:00:00 UTC
6,0.014574297659516263,0.003073496659242761,0.0022271714922048997,0.2984409799554566,0.0,0.013363028953229399,-5.107255358838372,-Infinity,-6.1070228877422545,-1.2091830877913428,-Infinity,-4.315263418514199,57,50,2014-06-01 00:00:00 UTC
7,0.014420667052245987,0.003252747252747252,0.002197802197802198,0.2945054945054945,0.0,0.013186813186813187,-5.12013562941808,-Infinity,-6.12029741895095,-1.222457619000039,-Infinity,-4.328537949722896,57,50,2014-06-02 00:00:00 UTC
8,0.014340198321891673,0.0033478260869565183,0.002173913043478261,0.2956521739130435,0.0,0.015217391304347827,-5.130804786164569,-Infinity,-6.131226489483141,-1.2185716037470886,-Infinity,-4.1853163404278275,57,50,2014-06-03 00:00:00 UTC
9,0.014247281270129981,0.0034125269978401763,0.0021598272138228943,0.2937365010799136,0.0,0.01511879049676026,-5.137305350767663,-Infinity,-6.137727054086234,-1.225072168350182,-Infinity,-4.191816905030921,57,50,2014-06-04 00:00:00 UTC
10,0.01422373137143937,0.00344086021505376,0.002150537634408602,0.2924731182795699,0.0,0.015053763440860216,-5.140552112412358,-Infinity,-6.142037405587356,-1.2293825198513042,-Infinity,-4.196127256532043,57,50,2014-06-05 00:00:00 UTC
11,0.014184397163120541,0.0034893617021276623,0.002127659574468085,0.29148936170212764,0.0,0.014893617021276596,-5.136892028611412,-Infinity,-6.152732694704104,-1.2327517688759795,-Infinity,-4.206822545648791,57,50,2014-06-06 00:00:00 UTC
12,0.014191529779863672,0.003481953290870488,0.0021231422505307855,0.2908704883227176,0.0,0.014861995753715499,-5.137490912537942,-Infinity,-6.154858094016418,-1.2348771681882929,-Infinity,-4.208947944961104,57,50,2014-06-07 00:00:00 UTC
13,0.01416146297948259,0.0035169491525423703,0.00211864406779661,0.2902542372881356,0.0,0.014830508474576272,-5.139611804107086,-Infinity,-6.156978985585555,-1.2369980597574304,-Infinity,-4.211068836530242,57,50,2014-06-08 00:00:00 UTC
14,0.01416146297948259,0.0035169491525423703,0.00211864406779661,0.2902542372881356,0.0,0.014830508474576272,-5.139611804107086,-Infinity,-6.156978985585555,-1.2369980597574304,-Infinity,-4.211068836530242,57,50,2014-06-09 00:00:00 UTC
15,0.01416146297948259,0.0035169491525423703,0.00211864406779661,0.2902542372881356,0.0,0.014830508474576272,-5.139611804107086,-Infinity,-6.156978985585555,-1.2369980597574304,-Infinity,-4.211068836530242,57,50,2014-06-10 00:00:00 UTC
16,0.014131523311449883,0.0035517970401691325,0.0021141649048625794,0.28964059196617337,0.0,0.014799154334038054,-5.141728207013458,-Infinity,-6.159095388491933,-1.239114462663808,-Infinity,-4.21318523943662,57,50,2014-06-11 00:00:00 UTC
17,0.014101709971130343,0.003586497890295361,0.002109704641350211,0.2890295358649789,0.0,0.014767932489451477,-5.143840140216607,-Infinity,-6.161207321695077,-1.2412263958669516,-Infinity,-4.2152971726397634,57,50,2014-06-12 00:00:00 UTC
18,0.014101709971130343,0.003586497890295361,0.002109704641350211,0.2890295358649789,0.0,0.014767932489451477,-5.143840140216607,-Infinity,-6.161207321695077,-1.2412263958669516,-Infinity,-4.2152971726397634,57,50,2014-06-13 00:00:00 UTC
19,0.014101709971130343,0.003586497890295361,0.002109704641350211,0.2890295358649789,0.0,0.014767932489451477,-5.143840140216607,-Infinity,-6.161207321695077,-1.2412263958669516,-Infinity,-4.2152971726397634,57,50,2014-06-14 00:00:00 UTC
20,0.014101709971130343,0.003586497890295361,0.002109704641350211,0.2890295358649789,0.0,0.014767932489451477,-5.143840140216607,-Infinity,-6.161207321695077,-1.2412263958669516,-Infinity,-4.2152971726397634,57,50,2014-06-15 00:00:00 UTC
21,0.014101709971130343,0.003586497890295361,0.002109704641350211,0.2890295358649789,0.0,0.014767932489451477,-5.143840140216607,-Infinity,-6.161207321695077,-1.2412263958669516,-Infinity,-4.2152971726397634,57,50,2014-06-16 00:00:00 UTC
