0,607162
1,43502
2,27195
3,19533
4,14876
5,11794
6,9535
7,7962
8,6786
9,6297
10,5448
11,4911
12,4623
13,4375
14,3584
15,3348
16,3226
17,3254
18,3125
19,2939
20,2851
21,2843
22,2680
23,2527
24,2357
25,2103
26,1925
27,1717
28,1531
29,1359
30,1176
31,1162
32,997
33,917
34,907
35,1173
36,1063
37,959
38,869
39,909
40,847
41,795
42,879
43,1015
44,844
45,911
46,918
47,975
48,895
49,707
50,628
51,771
52,592
53,543
54,524
55,504
56,571
57,435
58,423
59,443
60,446
61,493
62,440
63,421
64,408
65,495
66,455
67,437
68,458
69,552
70,522
71,591
72,600
73,500
74,414
75,472
76,366
77,327
78,332
79,446
80,396
81,293
82,283
83,251
84,299
85,285
86,300
87,290
88,392
89,269
90,299
91,333
92,306
93,360
94,355
95,373
96,391
97,305
98,278
99,295
100,246
101,238
102,291
103,205
104,199
105,203
106,185
107,187
108,176
109,192
110,185
111,242
112,245
113,220
114,238
115,205
116,220
117,309
118,231
119,257
120,261
121,262
122,194
123,208
124,203
125,203
126,257
127,191
128,193
129,158
130,187
131,145
132,195
133,149
134,157
135,163
136,134
137,177
138,176
139,190
140,176
141,203
142,211
143,283
144,286
145,349
146,248
147,167
148,191
149,137
150,148
151,127
152,129
153,124
154,96
155,126
156,123
157,120
158,163
159,156
160,173
161,171
162,168
163,178
164,184
165,164
166,127
167,179
168,185
169,134
170,149
171,121
172,96
173,171
174,179
175,146
176,123
177,137
178,105
179,77
180,116
181,130
182,109
183,121
184,162
185,220
186,97
187,127
188,315
189,150
190,179
191,139
192,147
193,134
194,112
195,114
196,88
197,88
198,79
199,64
200,93
201,60
202,75
203,70
204,95
205,67
206,58
207,61
208,68
209,56
210,86
211,75
212,102
213,118
214,93
215,85
216,110
217,133
218,80
219,80
220,82
221,113
222,82
223,52
224,52
225,60
226,65
227,45
228,47
229,86
230,57
231,50
232,65
233,88
234,76
235,67
236,76
237,68
238,127
239,125
240,130
241,110
242,81
243,90
244,109
245,72
246,43
247,37
248,54
249,51
250,48
251,81
252,49
253,54
254,73
255,51
256,46
257,74
258,64
259,67
260,126
261,79
262,61
263,77
264,83
265,63
266,77
267,70
268,76
269,70
270,39
271,48
272,42
273,44
274,44
275,49
276,45
277,56
278,64
279,42
280,53
281,72
282,70
283,60
284,62
285,66
286,67
287,117
288,82
289,68
290,61
291,197
292,34
293,44
294,33
295,25
296,36
297,41
298,27
299,20
300,26
301,25
302,30
303,57
304,78
305,94
306,114
307,39
308,41
309,228
310,66
311,105
312,53
313,89
314,60
315,36
316,38
317,46
318,53
319,37
320,36
321,40
322,40
323,46
324,43
325,27
326,36
327,39
328,122
329,63
330,63
331,83
332,108
333,47
334,81
335,97
336,94
337,34
338,56
339,57
340,25
341,34
342,34
343,30
344,26
345,37
346,33
347,43
348,23
349,22
350,32
351,40
352,133
353,30
354,73
355,36
356,36
357,70
358,53
359,77
360,103
361,62
362,35
363,42
364,32
365,30
366,31
367,19
368,19
369,41
370,34
371,21
372,24
373,17
374,38
375,32
376,24
377,27
378,26
379,31
380,26
381,34
382,37
383,41
384,40
385,32
386,41
387,32
388,41
389,29
390,30
391,21
392,30
393,28
394,29
395,25
396,29
397,23
398,32
399,33
400,32
401,28
402,33
403,45
404,27
405,26
406,41
407,43
408,50
409,18
410,62
411,50
412,23
413,36
414,23
415,20
416,20
417,13
418,19
419,47
420,32
421,27
422,22
423,25
424,93
425,37
426,48
427,52
428,36
429,30
430,51
431,62
432,62
433,52
434,27
435,32
436,24
437,48
438,40
439,14
440,21
441,32
442,41
443,25
444,29
445,31
446,10
447,30
448,48
449,44
450,57
451,49
452,29
453,37
454,37
455,43
456,49
457,43
458,27
459,34
460,30
461,47
462,33
463,44
464,25
465,21
466,31
467,25
468,27
469,25
470,23
471,22
472,23
473,38
474,21
475,47
476,36
477,38
478,43
479,63
480,50
481,38
482,78
483,38
484,29
485,26
486,33
487,13
488,45
489,41
490,16
491,17
492,31
493,28
494,33
495,42
496,36
497,32
498,49
499,55
500,32
501,53
502,49
503,41
504,44
505,34
506,21
507,30
508,31
509,29
510,26
511,18
512,25
513,30
514,30
515,18
516,24
517,16
518,28
519,34
520,31
521,21
522,36
523,22
524,30
525,18
526,20
527,34
528,53
529,35
530,28
531,31
532,20
533,25
534,30
535,12
536,48
537,26
538,20
539,16
540,17
541,25
542,25
543,16
544,18
545,18
546,66
547,43
548,37
549,25
550,33
551,75
552,61
553,27
554,22
555,19
556,17
557,19
558,18
559,14
560,22
561,14
562,20
563,7
564,7
565,25
566,35
567,12
568,37
569,39
570,13
571,8
572,40
573,23
574,51
575,49
576,40
577,21
578,16
579,39
580,32
581,16
582,10
583,22
584,10
585,20
586,17
587,15
588,32
589,21
590,15
591,30
592,23
593,25
594,14
595,55
596,13
597,32
598,33
599,35
600,26
601,30
602,17
603,19
604,15
605,20
606,20
607,8
608,53
609,81
610,28
611,29
612,12
613,14
614,14
615,12
616,24
617,21
618,20
619,37
620,26
621,27
622,11
623,25
624,21
625,20
626,35
627,28
628,30
629,21
630,13
631,27
632,25
633,22
634,24
635,23
636,17
637,43
638,32
639,23
640,16
641,42
642,12
643,25
644,29
645,50
646,32
647,50
648,34
649,28
650,26
651,27
652,25
653,24
654,17
655,17
656,25
657,20
658,23
659,16
660,14
661,18
662,15
663,10
664,55
665,51
666,27
667,22
668,43
669,27
670,38
671,53
672,52
673,15
674,28
675,18
676,15
677,26
678,13
679,18
680,18
681,18
682,11
683,23
684,15
685,14
686,21
687,17
688,8
689,23
690,21
691,17
692,19
693,31
694,12
695,6
696,35
697,22
698,10
699,12
700,24
701,12
702,18
703,19
704,12
705,17
706,13
707,8
708,14
709,12
710,18
711,19
712,16
713,19
714,25
715,33
716,13
717,15
718,22
719,25
720,19
721,14
722,21
723,19
724,27
725,32
726,14
727,18
728,15
729,18
730,20
731,27
732,12
733,10
734,16
735,23
736,19
737,29
738,18
739,16
740,21
741,32
742,31
743,39
744,28
745,18
746,22
747,19
748,20
749,13
750,17
751,14
752,10
753,19
754,13
755,10
756,14
757,21
758,22
759,19
760,17
761,12
762,9
763,19
764,10
765,12
766,19
767,23
768,15
769,15
770,13
771,9
772,28
773,10
774,13
775,13
776,17
777,19
778,13
779,28
780,12
781,14
782,24
783,15
784,20
785,19
786,15
787,10
788,19
789,15
790,9
791,19
792,18
793,29
794,24
795,19
796,18
797,16
798,11
