first_seen,first_posted,entry_volatility_raw,entry_volatility_alexa,pre_media_raw,pre_media_alexa,total_seen_lifespan,total_posted_lifespan,rank_min,rank_first_quartile,rank_second_quartile,rank_third_quartile,rank_max,rank_median,rank_mode,rank_mean,rank_standard_deviation,rank_sum,rank_sample_variance,rank_elbow,rank_n,screen_name
2013-07-09 02:00:00 +0000,2013-07-09 02:00:00 +0000,4.255319148936171e-06,2.3319243393864973e-06,true,true,7077600.0,7077600.0,1,196,468,674,996,468.0,56,447.2767653758542,281.1212372845698,392709.0,79029.1500524074,321,878,MosDefOfficial
2013-07-09 03:00:00 +0000,2013-07-09 03:00:00 +0000,7.446808510638298e-06,3.956006328665549e-06,true,true,7074000.0,7074000.0,1,194,466,672,994,466,54,445.77194982896236,280.8984737482972,390942.0,78903.95255412279,319,877,MarcusMBoZe
2013-07-09 03:00:00 +0000,2013-07-09 03:00:00 +0000,7.446808510638298e-06,3.956006328665549e-06,true,true,7074000.0,7074000.0,2,195,467,673,995,467,55,446.77194982896236,280.8984737482972,391819.0,78903.95255412279,320,877,360icons
2013-07-09 03:00:00 +0000,2013-07-09 03:00:00 +0000,7.446808510638298e-06,3.956006328665549e-06,true,true,33004800.0,33004800.0,3,346,470,530,760,470,491,431.9780734170978,208.46506052715503,1753399.0,43457.681460590415,340,4059,MarinelandCan
2013-07-09 03:00:00 +0000,2013-07-09 03:00:00 +0000,7.446808510638298e-06,3.956006328665549e-06,true,true,33004800.0,33004800.0,4,200,672,804,954,672,182,523.2771618625277,319.63692801890693,2123982.0,102167.76575336388,448,4059,marinelandAD
2013-07-09 04:00:00 +0000,2013-07-09 04:00:00 +0000,6.3829787234042555e-06,3.2481639785581033e-06,true,true,29080800.0,29080800.0,1,269,743,858,1000,743,670,611.128810766273,320.1957648356136,2225120.0,102525.32781866357,446,3641,Markillah
2013-07-09 05:00:00 +0000,2013-07-09 05:00:00 +0000,2.7659574468085105e-05,1.5240749049519445e-05,true,true,7066800.0,7066800.0,2,194,464,670,992,464,52,444.78742857142856,280.4142007036107,389189.0,78632.12395624485,317,875,pippalarue
2013-07-09 04:00:00 +0000,2013-07-09 05:00:00 +0000,2.7659574468085105e-05,1.5240749049519445e-05,true,true,7070400.0,7066800.0,3,195,465,671,993,465,53,445.78742857142856,280.4142007036107,390064.0,78632.12395624485,318,875,SYDNEYTAYLORR21
2013-07-09 10:00:00 +0000,2013-07-09 10:00:00 +0000,2.2340425531914894e-05,1.136857392495336e-05,true,true,29059200.0,29059200.0,1,267,742,856,998,742,668,609.4649629018961,319.9624451044398,2217843.0,102375.96627721163,444,3639,WHO
2013-07-09 10:00:00 +0000,2013-07-09 10:00:00 +0000,2.2340425531914894e-05,1.136857392495336e-05,true,true,29059200.0,29059200.0,2,268,743,857,999,743,669,610.4649629018961,319.9624451044398,2221482.0,102375.96627721163,445,3639,cjsnowdon
2013-07-09 13:00:00 +0000,2013-07-09 13:00:00 +0000,1.3829787234042554e-05,7.204170307223653e-06,true,true,29091600.0,29091600.0,4,268,741,856,1000,741,667,609.9031018391436,319.0174692751235,2221877.0,101772.1457027044,443,3643,JREYEZ
2013-07-09 13:00:00 +0000,2013-07-09 13:00:00 +0000,1.3829787234042554e-05,7.204170307223653e-06,true,true,32968800.0,32968800.0,1,147,268,312,382,268.0,316,224.89516526887024,117.12807014669933,911725.0,13718.98481629012,116,4054,JargonDyonisis
