0,804399
1,28339
2,12754
3,8487
4,5743
5,4676
6,4034
7,3488
8,2088
9,1886
10,1727
11,1479
12,1571
13,1383
14,1128
15,826
16,770
17,896
18,862
19,815
20,905
21,650
22,742
23,599
24,586
25,589
26,660
27,655
28,459
29,433
30,510
31,400
32,384
33,416
34,369
35,469
36,400
37,352
38,276
39,311
40,260
41,260
42,210
43,257
44,247
45,299
46,296
47,255
48,239
49,209
50,191
51,214
52,259
53,226
54,243
55,178
56,262
57,194
58,190
59,183
60,166
61,208
62,191
63,202
64,195
65,188
66,150
67,199
68,287
69,167
70,110
71,182
72,169
73,157
74,120
75,174
76,192
77,180
78,188
79,182
80,123
81,145
82,131
83,138
84,122
85,117
86,184
87,203
88,188
89,98
90,101
91,71
92,83
93,106
94,77
95,117
96,94
97,94
98,78
99,103
100,66
101,76
102,89
103,157
104,124
105,68
106,327
107,270
108,260
109,143
110,284
111,158
112,131
113,153
114,123
115,150
116,123
117,154
118,158
119,113
120,166
121,81
122,148
123,252
124,111
125,57
126,36
127,78
128,50
129,54
130,75
131,119
132,63
133,85
134,65
135,59
136,85
137,1815
138,1763
139,839
140,614
141,499
142,346
143,128
144,209
145,262
146,144
147,121
148,85
149,50
150,59
151,250
152,79
153,47
154,72
155,46
156,40
157,69
158,41
159,26
160,19
161,59
162,49
163,50
164,29
165,62
166,35
167,30
168,72
169,40
170,31
171,37
172,34
173,51
174,22
175,19
176,28
177,25
178,23
179,33
180,19
181,45
182,59
183,32
184,47
185,103
186,122
187,30
188,24
189,23
190,32
191,60
192,65
193,35
194,55
195,41
196,32
197,32
198,24
199,27
200,90
201,59
202,35
203,19
204,27
205,42
206,114
207,44
208,30
209,24
210,23
211,39
212,17
213,13
214,18
215,30
216,10
217,15
218,17
219,11
220,28
221,33
222,39
223,40
224,52
225,7
226,11
227,45
228,21
229,9
230,19
231,21
232,29
233,27
234,11
235,28
236,10
237,14
238,18
239,46
240,10
241,19
242,24
243,83
244,21
245,29
246,16
247,14
248,22
249,13
250,25
251,28
252,9
253,19
254,7
255,12
256,5
257,22
258,16
259,17
260,6
261,46
262,54
263,15
264,23
265,45
266,47
267,89
268,35
269,38
270,34
271,51
272,61
273,34
274,30
275,21
276,15
277,40
278,25
279,34
280,40
281,25
282,18
283,25
284,6
285,17
286,11
287,11
288,11
289,15
290,12
291,26
292,9
293,28
294,24
295,8
296,9
297,46
298,6
299,9
300,9
301,14
302,13
303,22
304,11
305,15
306,25
307,6
308,21
309,7
310,12
311,4
312,11
313,6
314,35
315,4
316,4
317,5
318,3
319,8
320,8
321,8
322,7
323,6
324,7
325,13
326,10
327,4
328,3
329,2
330,6
331,4
332,14
333,2
334,622
335,42
336,18
337,15
338,20
339,5
340,13
341,4
343,3
344,7
345,14
346,1
347,7
348,56
349,177
350,46
351,39
352,22
353,20
354,27
355,26
356,60
357,79
358,118
359,123
360,154
361,116
362,100
363,55
364,85
365,61
366,116
367,87
368,90
369,180
370,51
371,27
372,36
373,132
374,72
375,53
376,64
377,59
378,47
379,24
380,56
381,56
382,41
383,19
384,19
385,34
386,18
387,15
388,26
389,22
390,31
391,90
392,92
393,158
394,57
395,23
396,31
397,22
398,17
399,32
400,25
401,34
402,43
403,53
404,13
405,10
406,10
407,18
408,18
409,15
410,9
411,20
412,67
413,14
414,12
415,1
416,5
417,5
418,4
419,8
420,15
421,10
422,7
423,11
424,43
425,17
426,9
427,7
428,9
429,10
430,6
431,26
432,19
433,44
434,16
435,20
436,17
437,9
438,40
439,7
440,10
441,50
442,22
443,38
444,19
445,21
446,32
447,14
448,12
449,21
450,70
451,28
452,14
453,18
454,8
455,10
456,34
457,28
458,7
459,11
460,16
461,82
462,38
463,13
464,25
465,11
466,151
467,27
468,20
469,14
470,12
471,11
472,9
473,6
474,11
475,5
476,15
477,5
478,3
479,7
480,8
481,7
482,16
483,33
484,28
485,30
486,25
487,8
488,19
489,23
490,8
491,8
492,14
493,16
494,20
495,129
496,53
497,24
498,78
499,42
500,41
501,35
502,57
503,267
504,289
505,254
506,97
507,167
508,116
509,116
510,251
511,206
512,149
513,192
514,172
515,127
516,143
517,98
518,73
519,111
520,92
521,46
522,87
523,74
524,40
525,25
526,19
527,43
528,50
529,70
530,22
531,27
532,47
533,34
534,32
535,22
536,45
537,20
538,15
539,21
540,26
541,28
542,29
543,37
544,31
545,23
546,67
547,32
548,37
549,41
550,45
551,17
552,18
553,34
554,339
555,138
556,58
557,35
558,22
559,49
560,26
561,39
562,33
563,17
564,19
565,16
566,5
567,4
568,3
569,22
570,8
571,11
572,9
573,9
574,6
575,10
576,7
577,11
578,7
579,10
580,1
581,2
582,2
583,2
584,7
585,4
586,3
587,17
588,19
589,4
590,9
591,9
592,32
593,5
594,4
595,1
596,114
597,39
598,16
599,17
600,28
601,7
602,10
603,6
604,5
605,6
606,13
607,4
608,7
609,4
610,9
611,7
612,10
613,5
614,20
615,11
616,17
617,2
618,7
619,16
620,9
621,6
622,10
623,12
624,10
625,13
626,9
627,11
628,6
629,240
630,45
631,22
632,14
633,14
634,5
635,45
636,12
637,10
638,55
639,34
640,14
641,9
642,17
643,29
644,7
645,10
646,11
647,48
648,84
649,84
650,66
651,57
652,95
653,29
654,134
655,47
656,27
657,15
658,14
659,12
660,21
661,17
662,14
663,33
664,14
665,13
666,20
667,41
668,32
669,16
670,14
671,18
672,17
673,10
674,7
675,32
676,18
677,13
678,8
679,6
680,5
681,95
682,50
683,28
684,16
685,12
686,11
687,8
688,9
689,141
690,43
691,33
692,12
693,39
694,24
695,13
696,10
697,5
698,6
699,15
700,25
701,17
702,23
703,19
704,24
705,17
706,31
707,15
708,11
709,24
710,56
711,47
712,30
715,1
719,1
720,1
721,2
730,1
731,1
735,1
762,9
772,2
788,1
792,1
793,2
800,1
801,1
810,25
812,2
817,1
850,7
851,2
868,1
890,1
891,6
892,3
899,4
900,2
904,1
906,3
913,2
920,1
943,1
962,42
963,27
981,2
982,8
983,1
984,6
985,2
986,3
992,1
1033,2
1038,1
1057,13
1058,8
