index,pre_avg,post_avg,pre_min,pre_max,post_min,post_max,log_pre_avg,log_post_avg,log_pre_min,log_pre_max,log_post_min,log_post_max,pre_n,post_n,time
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100,2015-04-26 00:00:00 UTC
1,0.5,0.0,0.0,1.0,0.0,0.0,-Infinity,-Infinity,-Infinity,0.0,-Infinity,-Infinity,2,100,2015-04-27 00:00:00 UTC
2,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,-2.833213344056216,-Infinity,-2.833213344056216,-2.833213344056216,-Infinity,-Infinity,2,100,2015-04-28 00:00:00 UTC
3,0.00033967391304347825,0.006924818840579712,0.00022644927536231884,0.0004528985507246377,0.0,0.1827445652173913,-8.04641599767696,-Infinity,-8.392989587956931,-7.699842407396986,-Infinity,-1.6996659196869826,2,100,2015-04-29 00:00:00 UTC
4,0.0003955904847302073,0.007047840075953375,5.274539796402764e-05,0.000738435571496387,0.0,0.20222585579408198,-8.53050536699441,-Infinity,-9.85003403180204,-7.210976702186779,-Infinity,-1.5983701081964485,2,100,2015-04-30 00:00:00 UTC
5,0.0003076817886567981,0.0068927558032204,3.41868654063109e-05,0.0005811767119072853,0.0,0.18785682540767837,-8.867062368081685,-Infinity,-10.283669040109793,-7.450455696053577,-Infinity,-1.6720751732720713,2,100,2015-05-01 00:00:00 UTC
6,0.0003048695989579003,0.006829356170837837,2.7715418087081843e-05,0.0005820237798287187,0.0,0.19259444028713174,-8.971260471117015,-Infinity,-10.493521689978726,-7.4489992522553035,-Infinity,-1.6471686466643989,2,100,2015-05-02 00:00:00 UTC
7,0.0004898095715958234,0.006815043127135453,2.389314983394261e-05,0.0009557259933577043,0.0,0.20115642845196283,-8.797479030879249,-Infinity,-10.641918757936217,-6.9530393038222815,-Infinity,-1.6036724225985537,2,100,2015-05-03 00:00:00 UTC
8,0.000474256139555024,0.006851351629997725,2.0619832154566263e-05,0.0009278924469554818,0.0,0.22914819473369485,-8.88592597445717,-Infinity,-10.78925721934233,-6.9825947295720106,-Infinity,-1.4733863461566843,2,100,2015-05-04 00:00:00 UTC
9,0.00044383551070029527,0.0068553289207078216,1.929719611740414e-05,0.0008683738252831864,0.0,0.23633276084984853,-8.95221950661325,-Infinity,-10.855550751498411,-7.0488882617280915,-Infinity,-1.4425144634771243,2,100,2015-05-05 00:00:00 UTC
10,0.0004336676974130779,0.006838751037031449,1.8855117278829475e-05,0.0008484802775473264,0.0,0.2353495738743495,-8.97539496234945,-Infinity,-10.878726207234608,-7.07206371746429,-Infinity,-1.4466833217406212,2,100,2015-05-06 00:00:00 UTC
11,0.0004277398597757156,0.0068226367372747395,1.8597385207639805e-05,0.0008368823343437913,0.0,0.2354800914991352,-8.989158322476705,-Infinity,-10.892489567361865,-7.085827077591545,-Infinity,-1.4461289062577931,2,100,2015-05-07 00:00:00 UTC
12,0.0004243385852920556,0.006801594037120403,1.8449503708350247e-05,0.000830227666875761,0.0,0.23484373270359027,-8.997141842230779,-Infinity,-10.90047308711594,-7.09381059734562,-Infinity,-1.448834953245505,2,100,2015-05-08 00:00:00 UTC
13,0.00042068296965595446,0.00678634792310647,1.8290563898084978e-05,0.000823075375413824,0.0,0.23541784793225176,-9.005794020201087,-Infinity,-10.909125265086246,-7.102462775315926,-Infinity,-1.4463932674368678,2,100,2015-05-09 00:00:00 UTC
14,0.0004178399491325279,0.006771187210464165,1.816695431010991e-05,0.000817512943954946,0.0,0.23520755745299302,-9.012575066619345,-Infinity,-10.915906311504504,-7.109243821734184,-Infinity,-1.4472869314458563,2,100,2015-05-10 00:00:00 UTC
15,0.0004166742151125926,0.006762803673979601,1.8116270222286635e-05,0.0008152321600028986,0.0,0.23504048986394682,-9.015368871273903,-Infinity,-10.918700116159062,-7.112037626388743,-Infinity,-1.4479974823860613,2,100,2015-05-11 00:00:00 UTC
16,0.0004137285940423082,0.006748273132824872,1.7988199740969923e-05,0.0008094689883436465,0.0,0.2341523960282055,-9.022463340109002,-Infinity,-10.925794584994163,-7.1191320952238435,-Infinity,-1.4517831105277028,2,100,2015-05-12 00:00:00 UTC
17,0.0004113827827362321,0.006746856498953655,1.788620794505357e-05,0.0008048793575274107,0.0,0.23504265860594895,-9.028149403087543,-Infinity,-10.931480647972702,-7.124818158202382,-Infinity,-1.4479882553290642,2,100,2015-05-13 00:00:00 UTC
18,0.0004102820242958312,0.006742360727091099,1.783834888242744e-05,0.0008027256997092349,0.0,0.23510943827039368,-9.030828741643838,-Infinity,-10.934159986528998,-7.127497496758679,-Infinity,-1.4477041784725002,2,100,2015-05-14 00:00:00 UTC
19,0.00040924538709275637,0.00674347431540362,1.779327769968506e-05,0.0008006974964858277,0.0,0.23584989590932545,-9.033358584432625,-Infinity,-10.936689829317784,-7.130027339547465,-Infinity,-1.4445597105946584,2,100,2015-05-15 00:00:00 UTC
20,0.00040804740446368377,0.006728346875776178,1.7741191498421035e-05,0.0007983536174289465,0.0,0.2353191640350566,-9.036290173942348,-Infinity,-10.939621418827507,-7.132958929057187,-Infinity,-1.4468125414524307,2,100,2015-05-16 00:00:00 UTC
21,0.00040701481179989025,0.006727246987205573,1.7696296165212622e-05,0.0007963333274345679,0.0,0.23481215381620626,-9.038823951599142,-Infinity,-10.9421551964843,-7.135492706713982,-Infinity,-1.448969429947865,2,100,2015-05-17 00:00:00 UTC
22,0.00040494383605056515,0.006730166555160392,1.760625374132892e-05,0.0007922814183598014,0.0,0.23507869995422373,-9.043925147936546,-Infinity,-10.947256392821705,-7.1405939030513865,-Infinity,-1.4478349274800348,2,100,2015-05-18 00:00:00 UTC
23,0.00040413269609221254,0.006729160809671075,1.7570986786617936e-05,0.0007906944053978071,0.0,0.2356093618217599,-9.045930249303076,-Infinity,-10.949261494188237,-7.142599004417916,-Infinity,-1.4455800919085944,2,100,2015-05-19 00:00:00 UTC
24,0.0004035937390327788,0.006728258580753842,1.7547553870990382e-05,0.0007896399241945673,0.0,0.23575138625675582,-9.047264753451962,-Infinity,-10.950595998337123,-7.1439335085668025,-Infinity,-1.4449774772875306,2,100,2015-05-20 00:00:00 UTC
25,0.00040310566626356104,0.0067267819899398795,1.7526333315807e-05,0.000788684999211315,0.0,0.2355539197644461,-9.04847480226461,-Infinity,-10.951806047149772,-7.145143557379451,-Infinity,-1.44581543307263,2,100,2015-05-21 00:00:00 UTC
26,0.0004024356103023516,0.006724699048152295,1.749720044792833e-05,0.0007873740201567749,0.0,0.23551231802911535,-9.050138419351011,-Infinity,-10.95346966423617,-7.1468071744658515,-Infinity,-1.4459920610374521,2,100,2015-05-22 00:00:00 UTC
27,0.00040191521336455457,0.006719498130220524,1.747457449411107e-05,0.000786355852234998,0.0,0.2352601964142173,-9.051432374662784,-Infinity,-10.954763619547943,-7.148101129777624,-Infinity,-1.447063158568709,2,100,2015-05-23 00:00:00 UTC
28,0.0004014452027298274,0.006714956451922572,1.745413924912293e-05,0.0007854362662105318,0.0,0.23501998498944024,-9.05260248630617,-Infinity,-10.95593373119133,-7.14927124142101,-Infinity,-1.4480847259456309,2,100,2015-05-24 00:00:00 UTC
29,0.0004011861154718298,0.0067142857142857134,1.7442874585731727e-05,0.0007849293563579278,0.0,0.23509506366649224,-9.05324808101727,-Infinity,-10.956579325902428,-7.149916836132109,-Infinity,-1.4477653203962662,2,100,2015-05-25 00:00:00 UTC
30,0.00040099027162732317,0.006713274521426818,1.743435963597057e-05,0.0007845461836186757,0.0,0.23503260225251926,-9.05373636227697,-Infinity,-10.957067607162129,-7.15040511739181,-Infinity,-1.4480310414710655,2,100,2015-05-26 00:00:00 UTC
31,0.0004006340469264401,0.006709749342437596,1.7418871605497397e-05,0.0007838492222473828,0.0,0.23496315908655438,-9.054625119556624,-Infinity,-10.957956364441785,-7.151293874671464,-Infinity,-1.448326546972104,2,100,2015-05-27 00:00:00 UTC
32,0.00039957610187453307,0.006699501398516355,1.7372873994544918e-05,0.0007817793297545212,0.0,0.23475964628828547,-9.057269289141049,-Infinity,-10.96060053402621,-7.153938044255889,-Infinity,-1.4491930699881228,2,100,2015-05-28 00:00:00 UTC
33,0.00039893155722066115,0.006696499809206644,1.734485031394179e-05,0.0007805182641273806,0.0,0.2349533423526555,-9.058883662620163,-Infinity,-10.962214907505322,-7.155552417735003,-Infinity,-1.448368327730474,2,100,2015-05-29 00:00:00 UTC
34,0.00039806161301488404,0.006697127033575631,1.7307026652821045e-05,0.000778816199376947,0.0,0.23556593977154724,-9.061066729135067,-Infinity,-10.964397974020226,-7.157735484249907,-Infinity,-1.4457644056881527,2,100,2015-05-30 00:00:00 UTC
35,0.0003973532816198193,0.006695057270701239,1.7276229635644317e-05,0.0007774303336039942,0.0,0.23540590501528946,-9.06284776589232,-Infinity,-10.96617901077748,-7.15951652100716,-Infinity,-1.4464439994438665,2,100,2015-05-31 00:00:00 UTC
36,0.00039646969592498104,0.006698269323588218,1.7237812866303522e-05,0.0007757015789836586,0.0,0.23495138936771703,-9.06507391979498,-Infinity,-10.96840516468014,-7.161742674909821,-Infinity,-1.4483766399895623,2,100,2015-06-01 00:00:00 UTC
37,0.00039627842866988286,0.006696416264645074,1.7229496898690557e-05,0.0007753273604410751,0.0,0.23483804272915232,-9.065556462112964,-Infinity,-10.968887706998125,-7.162225217227804,-Infinity,-1.4488591823075458,2,100,2015-06-02 00:00:00 UTC
38,0.0003960259655285225,0.00669456066945607,1.721852024037054e-05,0.0007748334108166745,0.0,0.23470564939649086,-9.0661937503869,-Infinity,-10.969524995272058,-7.16286250550174,-Infinity,-1.4494231057012161,2,100,2015-06-03 00:00:00 UTC
39,0.000395841938592868,0.006693170866033319,1.7210519069255127e-05,0.0007744733581164808,0.0,0.23461379595208592,-9.066658542400845,-Infinity,-10.969989787286003,-7.163327297515684,-Infinity,-1.4498145382169072,2,100,2015-06-04 00:00:00 UTC
40,0.0003957261574990107,0.006692417542712618,1.720548510865264e-05,0.0007742468298893687,0.0,0.23454517300115277,-9.066951078432183,-Infinity,-10.970282323317344,-7.163619833547024,-Infinity,-1.450107074248247,2,100,2015-06-05 00:00:00 UTC
41,0.00039535203520352035,0.006691591034103408,1.7189218921892188e-05,0.0007735148514851486,0.0,0.2344093784378438,-9.06789693265199,-Infinity,-10.971228177537151,-7.164565687766831,-Infinity,-1.4506862116793167,2,100,2015-06-06 00:00:00 UTC
42,0.00039517542352496477,0.006691007181883785,1.7181540153259337e-05,0.0007731693068966702,0.0,0.2343390261503041,-9.0683437525051,-Infinity,-10.97167499739026,-7.16501250761994,-Infinity,-1.4509863824633848,2,100,2015-06-07 00:00:00 UTC
43,0.00039495148965398814,0.006688761054348759,1.7171803897999484e-05,0.0007727311754099768,0.0,0.23430926418820297,-9.068910582651593,-Infinity,-10.972241827536752,-7.165579337766433,-Infinity,-1.4511133943943133,2,100,2015-06-08 00:00:00 UTC
44,0.00039482267312115904,0.006686922786418097,1.7166203179180828e-05,0.0007724791430631373,0.0,0.23425000858310158,-9.06923679371304,-Infinity,-10.9725680385982,-7.1659055488278804,-Infinity,-1.451366321222831,2,100,2015-06-09 00:00:00 UTC
