index,pre_avg,post_avg,pre_min,pre_max,post_min,post_max,log_pre_avg,log_post_avg,log_pre_min,log_pre_max,log_post_min,log_post_max,pre_n,post_n,time
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,94,2014-06-09 00:00:00 UTC
1,0.01955813111191597,0.0027549376960244116,0.00398406374501992,0.1394422310756972,0.0,0.03187250996015936,-4.585287685086874,-Infinity,-5.5254529391317835,-1.9701048776423702,-Infinity,-3.446011397451948,33,94,2014-06-10 00:00:00 UTC
2,0.013118994826311896,0.004497491783428474,0.0020325203252032522,0.10772357723577236,0.0,0.032520325203252036,-5.065575276037625,-Infinity,-6.198478716492308,-2.2281868029401863,-Infinity,-3.4258899942525267,33,94,2014-06-11 00:00:00 UTC
3,0.012995227416479783,0.0045217812588316,0.0018975332068311196,0.10815939278937381,0.0,0.03415559772296015,-5.117627200275047,-Infinity,-6.267200548541362,-2.224149280706812,-Infinity,-3.3768287906451975,33,94,2014-06-12 00:00:00 UTC
4,0.013498129777199554,0.004434210025501468,0.0017889087656529517,0.11091234347048301,0.0,0.03220035778175313,-5.1567549851200924,-Infinity,-6.326149473155099,-2.1990150881100075,-Infinity,-3.435777715258934,33,94,2014-06-13 00:00:00 UTC
5,0.013322884012539195,0.004475421863536322,0.0017241379310344827,0.11206896551724138,0.0,0.032758620689655175,-5.1893372804041675,-Infinity,-6.363028103540465,-2.1886408336448278,-Infinity,-3.4185891243740243,33,94,2014-06-14 00:00:00 UTC
6,0.013376549879096571,0.00447928331466965,0.001697792869269949,0.11544991511035653,0.0,0.03225806451612903,-5.202374443603059,-Infinity,-6.3784261836515865,-2.15891847847548,-Infinity,-3.4339872044851463,33,94,2014-06-15 00:00:00 UTC
7,0.013343519225872163,0.004505632040050057,0.0016806722689075631,0.11596638655462185,0.0,0.031932773109243695,-5.210830247498878,-Infinity,-6.38856140554563,-2.1544549009483704,-Infinity,-3.4441224263791894,33,94,2014-06-16 00:00:00 UTC
8,0.013166490778431078,0.004586994107476793,0.001658374792703151,0.11442786069651742,0.0,0.03150912106135987,-5.224186038680436,-Infinity,-6.401917196727186,-2.167810692129926,-Infinity,-3.457478217560745,33,94,2014-06-17 00:00:00 UTC
9,0.01294498381877022,0.004682228189767954,0.0016181229773462784,0.11326860841423948,0.0,0.030744336569579287,-5.244274871226798,-Infinity,-6.42648845745769,-2.177993215408332,-Infinity,-3.4820494782912506,33,94,2014-06-18 00:00:00 UTC
10,0.01294498381877022,0.004682228189767954,0.0016181229773462784,0.11326860841423948,0.0,0.030744336569579287,-5.244274871226798,-Infinity,-6.42648845745769,-2.177993215408332,-Infinity,-3.4820494782912506,33,94,2014-06-19 00:00:00 UTC
11,0.012869075369075363,0.004722449536279317,0.0016025641025641025,0.11378205128205128,0.0,0.030448717948717948,-5.253506944714537,-Infinity,-6.436150368369428,-2.1734704913281124,-Infinity,-3.491711389202987,33,94,2014-06-20 00:00:00 UTC
12,0.012876367508955372,0.0047243559241384,0.001597444089456869,0.11501597444089456,0.0,0.03035143769968051,-5.256283121930822,-Infinity,-6.439350371100098,-2.1626842520840435,-Infinity,-3.494911391933658,33,94,2014-06-21 00:00:00 UTC
13,0.012516469038208165,0.004873133342143512,0.0015527950310559005,0.11180124223602485,0.0,0.029503105590062112,-5.284631476935077,-Infinity,-6.467698726104354,-2.191032607088298,-Infinity,-3.523259746937913,33,94,2014-06-22 00:00:00 UTC
14,0.012268806789354735,0.004987208134978464,0.0015220700152207,0.1095890410958904,0.0,0.0289193302891933,-5.3046167693153325,-Infinity,-6.487684018484611,-2.211017899468555,-Infinity,-3.5432450393181703,33,94,2014-06-23 00:00:00 UTC
15,0.012221917055753906,0.005013820145272221,0.0015105740181268882,0.10876132930513595,0.0,0.028700906344410877,-5.311009800308542,-Infinity,-6.495265555937008,-2.218599436920953,-Infinity,-3.5508265767705676,33,94,2014-06-24 00:00:00 UTC
16,0.012203482791718082,0.005022303520426166,0.0015082956259426848,0.1085972850678733,0.0,0.02865761689291101,-5.312519234557395,-Infinity,-6.4967749901858625,-2.220108871169807,-Infinity,-3.552336011019422,33,94,2014-06-25 00:00:00 UTC
17,0.012230741146403802,0.005014739810305051,0.0015060240963855422,0.10993975903614457,0.0,0.0286144578313253,-5.313608414389414,-Infinity,-6.498282149476434,-2.2078227083280426,-Infinity,-3.5538431703099933,33,94,2014-06-26 00:00:00 UTC
18,0.012230741146403802,0.005014739810305051,0.0015060240963855422,0.10993975903614457,0.0,0.0286144578313253,-5.313608414389414,-Infinity,-6.498282149476434,-2.2078227083280426,-Infinity,-3.5538431703099933,33,94,2014-06-27 00:00:00 UTC
19,0.012230741146403802,0.005014739810305051,0.0015060240963855422,0.10993975903614457,0.0,0.0286144578313253,-5.313608414389414,-Infinity,-6.498282149476434,-2.2078227083280426,-Infinity,-3.5538431703099933,33,94,2014-06-28 00:00:00 UTC
20,0.012212349054454312,0.005023196288593824,0.0015037593984962407,0.10977443609022557,0.0,0.02857142857142857,-5.315113305568835,-Infinity,-6.499787040655854,-2.209327599507463,-Infinity,-3.5553480614894135,33,94,2014-06-29 00:00:00 UTC
21,0.012194012194012198,0.005031627372052904,0.0015015015015015015,0.10960960960960961,0.0,0.028528528528528527,-5.316615935453366,-Infinity,-6.501289670540389,-2.210830229391998,-Infinity,-3.5568506913739486,33,94,2014-06-30 00:00:00 UTC
