index,pre_avg,post_avg,pre_min,pre_max,post_min,post_max,log_pre_avg,log_post_avg,log_pre_min,log_pre_max,log_post_min,log_post_max,pre_n,post_n,time
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,78,2013-08-12 00:00:00 UTC
1,0.007518355359765051,0.00018198476348256078,0.0,0.06754772393538913,0.0,0.002936857562408223,-Infinity,-Infinity,-Infinity,-2.6949209096604174,-Infinity,-5.8304151255895675,100,78,2013-08-13 00:00:00 UTC
2,0.006696919035108672,0.000737937327380843,0.0016718414139001673,0.07212801528540722,0.0,0.013613565798901361,-5.461001721037886,-Infinity,-6.39382961696383,-2.629312748644274,-Infinity,-4.296688498184594,100,78,2013-08-14 00:00:00 UTC
3,0.006308192722097988,0.0012536423392288407,0.0014230534661516568,0.08782272819678796,0.0,0.02236226875381175,-5.577852405432163,-Infinity,-6.554950387740027,-2.4324349485512293,-Infinity,-3.8003801710029235,100,78,2013-08-15 00:00:00 UTC
4,0.0062238864800946035,0.0013795821836815136,0.0013795821836815136,0.08770201024832479,0.0,0.022861647615293655,-5.598155289834022,-Infinity,-6.585974591103914,-2.433810457992987,-Infinity,-3.7782945490528625,100,78,2013-08-16 00:00:00 UTC
5,0.006106447920640974,0.0015212436044179654,0.0013353681800839375,0.09080503624570775,0.0,0.022892025944296072,-5.626976780778189,-Infinity,-6.6185482348280384,-2.3990405296519315,-Infinity,-3.7769666411013056,100,78,2013-08-17 00:00:00 UTC
6,0.005842248413417957,0.0019829369784038855,0.001269265639165911,0.08757932910244787,0.0,0.0371713508612874,-5.672514110947707,-Infinity,-6.66931678263229,-2.43521027803503,-Infinity,-3.2922169525491944,100,78,2013-08-18 00:00:00 UTC
7,0.005824037423533648,0.001981435860529062,0.0012594458438287153,0.08708168405901404,0.0,0.03724361281036344,-5.675032443198445,-Infinity,-6.677083461247136,-2.4409087035858175,-Infinity,-3.29027481703708,100,78,2013-08-19 00:00:00 UTC
8,0.005819583931133432,0.001991134164735312,0.001255380200860832,0.08715925394548063,0.0,0.03730272596843615,-5.676786971086435,-Infinity,-6.680316803385047,-2.440018328539866,-Infinity,-3.288688872739042,100,78,2013-08-20 00:00:00 UTC
9,0.005673177537495641,0.002242583599402575,0.001220788280432508,0.08545517963027555,0.0,0.03627485176142309,-5.703259007432179,-Infinity,-6.708258497388002,-2.459763255338643,-Infinity,-3.3166305667419973,100,78,2013-08-21 00:00:00 UTC
10,0.005666204024982652,0.002259826687307602,0.0012144344205412907,0.08639833448993754,0.0,0.03608605135322693,-5.706562760312337,-Infinity,-6.713476808064099,-2.44878688009476,-Infinity,-3.3218488774180948,100,78,2013-08-22 00:00:00 UTC
11,0.005663150613868247,0.002267920562923157,0.0012104444060176379,0.08663323534497666,0.0,0.035967490921666956,-5.70670064562182,-Infinity,-6.716767709102905,-2.4460717570733532,-Infinity,-3.3251397784569003,100,78,2013-08-23 00:00:00 UTC
12,0.005651724137931033,0.0022900088417329816,0.001206896551724138,0.08672413793103448,0.0,0.03586206896551724,-5.709083210364088,-Infinity,-6.7197030474791974,-2.4450230264347717,-Infinity,-3.3280751168331926,100,78,2013-08-24 00:00:00 UTC
13,0.005650826446280982,0.002295684113865932,0.0012052341597796144,0.08677685950413223,0.0,0.03581267217630854,-5.709469902365501,-Infinity,-6.721081407449319,-2.4444152884332633,-Infinity,-3.329453476803314,100,78,2013-08-25 00:00:00 UTC
14,0.005646937370956642,0.002296310021705753,0.0012044046799724708,0.08671713695801789,0.0,0.035788024776324846,-5.710158370551045,-Infinity,-6.72176987563486,-2.445103756618805,-Infinity,-3.3301419449888554,100,78,2013-08-26 00:00:00 UTC
15,0.005647686220540167,0.0022959149915970836,0.0012041974883880955,0.08670221916394288,0.0,0.03578186822638913,-5.710272442385376,-Infinity,-6.721941918646038,-2.445275799629982,-Infinity,-3.3303139880000323,100,78,2013-08-27 00:00:00 UTC
16,0.0056237218813906,0.002302798315068255,0.0011929107021131562,0.08810497614178596,0.0,0.03561690524880709,-5.718971449915152,-Infinity,-6.731358990207559,-2.429226264754443,-Infinity,-3.3349348872980613,100,78,2013-08-28 00:00:00 UTC
17,0.00561799660441426,0.0023116102912367773,0.0011884550084889642,0.08879456706281834,0.0,0.035483870967741936,-5.721316561355593,-Infinity,-6.735101127590319,-2.4214298125807097,-Infinity,-3.3386770246808215,100,78,2013-08-29 00:00:00 UTC
18,0.005617367706919947,0.0023136067912187326,0.0011872455902306649,0.08887381275440977,0.0,0.03561736770691994,-5.721445502606676,-Infinity,-6.736119284813859,-2.4205377495481306,-Infinity,-3.334921903151704,100,78,2013-08-30 00:00:00 UTC
19,0.005606701641563716,0.002328043705603362,0.0011846336097478423,0.08884752073108818,0.0,0.03553900829243527,-5.723628894300475,-Infinity,-6.738321742290362,-2.4208336287540506,-Infinity,-3.3371243606282057,100,78,2013-08-31 00:00:00 UTC
20,0.0056074450084602386,0.0023276497895787216,0.0011844331641285956,0.08900169204737733,0.0,0.03553299492385787,-5.723779083853481,-Infinity,-6.738490961344831,-2.419099897662434,-Infinity,-3.337293579682675,100,78,2013-09-01 00:00:00 UTC
21,0.005608188123836918,0.0023272560068364483,0.0011842327863305702,0.0889866350871257,0.0,0.035526983589917106,-5.723147847200972,-Infinity,-6.738660151769056,-2.4192690880866596,-Infinity,-3.337462770106901,100,78,2013-09-02 00:00:00 UTC
22,0.0056089309878213835,0.0023268623573089084,0.0011840324763193505,0.08897158322056833,0.0,0.035520974289580516,-5.722446895234743,-Infinity,-6.738829313572724,-2.419438249890328,-Infinity,-3.337631931910569,100,78,2013-09-03 00:00:00 UTC
