index,pre_avg,post_avg,pre_min,pre_max,post_min,post_max,log_pre_avg,log_post_avg,log_pre_min,log_pre_max,log_post_min,log_post_max,pre_n,post_n,time
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,99,2013-07-15 00:00:00 UTC
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,99,2013-07-16 00:00:00 UTC
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,99,2013-07-17 00:00:00 UTC
3,0.07692307692307693,0.0,0.0,1.0,0.0,0.0,-Infinity,-Infinity,-Infinity,0.0,-Infinity,-Infinity,13,99,2013-07-18 00:00:00 UTC
4,0.07692307692307693,0.0,0.0,0.3125,0.0,0.0,-Infinity,-Infinity,-Infinity,-1.1631508098056809,-Infinity,-Infinity,13,99,2013-07-19 00:00:00 UTC
5,0.07692307692307693,0.0,0.0,0.3055555555555556,0.0,0.0,-Infinity,-Infinity,-Infinity,-1.1856236656577395,-Infinity,-Infinity,13,99,2013-07-20 00:00:00 UTC
6,0.07692307692307696,0.0,0.023255813953488372,0.27906976744186046,0.0,0.0,-3.098086920242044,-Infinity,-3.7612001156935624,-1.276293465905562,-Infinity,-Infinity,13,99,2013-07-21 00:00:00 UTC
7,0.07692307692307696,0.0,0.023255813953488372,0.27906976744186046,0.0,0.0,-3.098086920242044,-Infinity,-3.7612001156935624,-1.276293465905562,-Infinity,-Infinity,13,99,2013-07-22 00:00:00 UTC
8,0.07692307692307696,0.0,0.023255813953488372,0.27906976744186046,0.0,0.0,-3.098086920242044,-Infinity,-3.7612001156935624,-1.276293465905562,-Infinity,-Infinity,13,99,2013-07-23 00:00:00 UTC
9,0.07357859531772573,0.0,0.021739130434782608,0.2608695652173913,0.0,0.0,-3.112209187148351,-Infinity,-3.828641396489095,-1.3437347467010947,-Infinity,-Infinity,13,99,2013-07-24 00:00:00 UTC
10,0.06923076923076923,0.0,0.02,0.26,0.0,0.0,-3.1894336647278982,-Infinity,-3.912023005428146,-1.3470736479666092,-Infinity,-Infinity,13,99,2013-07-25 00:00:00 UTC
11,0.06787330316742084,0.0,0.0196078431372549,0.2549019607843137,0.0,0.0,-3.209236292024078,-Infinity,-3.9318256327243257,-1.3668762752627892,-Infinity,-Infinity,13,99,2013-07-26 00:00:00 UTC
12,0.06787330316742084,0.0,0.0196078431372549,0.2549019607843137,0.0,0.0,-3.209236292024078,-Infinity,-3.9318256327243257,-1.3668762752627892,-Infinity,-Infinity,13,99,2013-07-27 00:00:00 UTC
13,0.0653120464441219,0.0,0.018867924528301886,0.24528301886792453,0.0,0.0,-3.2477025728518742,-Infinity,-3.970291913552122,-1.405342556090585,-Infinity,-Infinity,13,99,2013-07-28 00:00:00 UTC
14,0.06410256410256408,0.0,0.018518518518518517,0.24074074074074073,0.0,0.0,-3.2663947058640277,-Infinity,-3.9889840465642745,-1.4240346891027378,-Infinity,-Infinity,13,99,2013-07-29 00:00:00 UTC
15,0.06318681318681321,0.0,0.017857142857142856,0.25,0.0,0.0,-3.297061736792308,-Infinity,-4.02535169073515,-1.3862943611198906,-Infinity,-Infinity,13,99,2013-07-30 00:00:00 UTC
16,0.0620782726045884,0.0,0.017543859649122806,0.24561403508771928,0.0,0.0,-3.314761313891708,-Infinity,-4.04305126783455,-1.4039939382192916,-Infinity,-Infinity,13,99,2013-07-31 00:00:00 UTC
17,0.061007957559681705,0.0,0.017241379310344827,0.2413793103448276,0.0,0.0,-3.3321530566035777,-Infinity,-4.060443010546419,-1.4213856809311607,-Infinity,-Infinity,13,99,2013-08-01 00:00:00 UTC
18,0.058974358974359,0.0,0.016666666666666666,0.23333333333333334,0.0,0.0,-3.3660546082792586,-Infinity,-4.0943445622221,-1.455287232606842,-Infinity,-Infinity,13,99,2013-08-02 00:00:00 UTC
19,0.05800756620428753,0.00016559032952475575,0.01639344262295082,0.22950819672131148,0.0,0.01639344262295082,-3.38258391023047,-Infinity,-4.110873864173311,-1.4718165345580525,-Infinity,-4.110873864173311,13,99,2013-08-03 00:00:00 UTC
20,0.05800756620428753,0.00016559032952475575,0.01639344262295082,0.22950819672131148,0.0,0.01639344262295082,-3.38258391023047,-Infinity,-4.110873864173311,-1.4718165345580525,-Infinity,-4.110873864173311,13,99,2013-08-04 00:00:00 UTC
21,0.05707196029776673,0.00016291951775822744,0.016129032258064516,0.22580645161290322,0.0,0.016129032258064516,-3.39884443110225,-Infinity,-4.127134385045092,-1.488077055429833,-Infinity,-4.127134385045092,13,99,2013-08-05 00:00:00 UTC
22,0.054437869822485205,0.0001554001554001554,0.015384615384615385,0.2153846153846154,0.0,0.015384615384615385,-3.446097315952796,-Infinity,-4.174387269895637,-1.5353299402803784,-Infinity,-4.174387269895637,13,99,2013-08-06 00:00:00 UTC
23,0.054437869822485205,0.0001554001554001554,0.015384615384615385,0.2153846153846154,0.0,0.015384615384615385,-3.446097315952796,-Infinity,-4.174387269895637,-1.5353299402803784,-Infinity,-4.174387269895637,13,99,2013-08-07 00:00:00 UTC
24,0.05477855477855476,0.00015304560759106213,0.015151515151515152,0.21212121212121213,0.0,0.015151515151515152,-3.408045774194358,-Infinity,-4.189654742026425,-1.550597412411167,-Infinity,-4.189654742026425,13,99,2013-08-08 00:00:00 UTC
