index,pre_avg,post_avg,pre_min,pre_max,post_min,post_max,log_pre_avg,log_post_avg,log_pre_min,log_pre_max,log_post_min,log_post_max,pre_n,post_n,time
0,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-03-21 00:00:00 UTC
1,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-03-22 00:00:00 UTC
2,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-03-23 00:00:00 UTC
3,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-03-24 00:00:00 UTC
4,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-03-25 00:00:00 UTC
5,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-03-26 00:00:00 UTC
6,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-03-27 00:00:00 UTC
7,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-03-28 00:00:00 UTC
8,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-03-29 00:00:00 UTC
9,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-03-30 00:00:00 UTC
10,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-03-31 00:00:00 UTC
11,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-04-01 00:00:00 UTC
12,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-04-02 00:00:00 UTC
13,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-04-03 00:00:00 UTC
14,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-04-04 00:00:00 UTC
15,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-04-05 00:00:00 UTC
16,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-04-06 00:00:00 UTC
17,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-04-07 00:00:00 UTC
18,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-04-08 00:00:00 UTC
19,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-04-09 00:00:00 UTC
20,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-04-10 00:00:00 UTC
21,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-04-11 00:00:00 UTC
22,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-04-12 00:00:00 UTC
23,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-04-13 00:00:00 UTC
24,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-04-14 00:00:00 UTC
25,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-04-15 00:00:00 UTC
26,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-04-16 00:00:00 UTC
27,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-04-17 00:00:00 UTC
28,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-04-18 00:00:00 UTC
29,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-04-19 00:00:00 UTC
30,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-04-20 00:00:00 UTC
31,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-04-21 00:00:00 UTC
32,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-04-22 00:00:00 UTC
33,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-04-23 00:00:00 UTC
34,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-04-24 00:00:00 UTC
35,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-04-25 00:00:00 UTC
36,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-04-26 00:00:00 UTC
37,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-04-27 00:00:00 UTC
38,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-04-28 00:00:00 UTC
39,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-04-29 00:00:00 UTC
40,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-04-30 00:00:00 UTC
41,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-05-01 00:00:00 UTC
42,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-05-02 00:00:00 UTC
43,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-05-03 00:00:00 UTC
44,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-05-04 00:00:00 UTC
45,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-05-05 00:00:00 UTC
46,NaN,0.0,,,0.0,0.0,NaN,0.0,,,0.0,0.0,0,100,2012-05-06 00:00:00 UTC
